epoch,dice_coef,loss,val_dice_coef,val_loss
93,0.8136638402938843,0.06837761402130127,0.6953917741775513,0.23642241954803467
94,0.7881895899772644,0.08501603454351425,0.6640298962593079,0.25032368302345276
95,0.7754395604133606,0.09323074668645859,0.7040868997573853,0.23316603899002075
96,0.7929444909095764,0.08130622655153275,0.679485559463501,0.25406360626220703
97,0.8013618588447571,0.07600778341293335,0.683062732219696,0.25485873222351074
98,0.8098090291023254,0.07256346940994263,0.6611329913139343,0.28004610538482666
99,0.811726450920105,0.0682295560836792,0.6899638175964355,0.24669642746448517
100,0.8139270544052124,0.06964945048093796,0.6488532423973083,0.28945356607437134
101,0.8028474450111389,0.07592830061912537,0.723601758480072,0.2101803570985794
102,0.8151559233665466,0.06862330436706543,0.7082584500312805,0.21985726058483124
103,0.8142143487930298,0.06759507954120636,0.6797398328781128,0.24009616672992706
104,0.8158851265907288,0.06684307008981705,0.6897296905517578,0.23524804413318634
105,0.8171430826187134,0.0637417808175087,0.7053706049919128,0.22310733795166016
106,0.8158650398254395,0.06425953656435013,0.715541660785675,0.22218792140483856
107,0.8108280897140503,0.06935691088438034,0.6901208758354187,0.24695150554180145
108,0.8181727528572083,0.06617732346057892,0.7017167806625366,0.24658049643039703
109,0.8194261193275452,0.06442700326442719,0.6765338778495789,0.267778217792511
110,0.813300371170044,0.06685379892587662,0.7069724798202515,0.21680332720279694
111,0.8018055558204651,0.07767952978610992,0.7110773324966431,0.2291593998670578
112,0.7740481495857239,0.09972433745861053,0.6590173840522766,0.26898422837257385
113,0.7643908262252808,0.10538501292467117,0.6677263379096985,0.2605251371860504
114,0.797442615032196,0.07987863570451736,0.7104417085647583,0.2295091599225998
115,0.8126386404037476,0.0688069760799408,0.6516304612159729,0.26774391531944275
116,0.8233659267425537,0.062175385653972626,0.7367357015609741,0.20312897861003876
117,0.8237124681472778,0.06257367134094238,0.6567029356956482,0.27963608503341675
118,0.8267894983291626,0.05688190087676048,0.7323079109191895,0.20507493615150452
119,0.8335418701171875,0.05553702637553215,0.7056141495704651,0.23321746289730072
120,0.8346173167228699,0.051796890795230865,0.7102616429328918,0.2200014442205429
121,0.837434709072113,0.052630405873060226,0.6979286074638367,0.240477055311203
122,0.8401178121566772,0.04937750846147537,0.7130149602890015,0.22423571348190308
123,0.8389766812324524,0.04968871548771858,0.6909199953079224,0.24887511134147644
124,0.8416357636451721,0.04845571890473366,0.6827362775802612,0.24258330464363098
125,0.8416048884391785,0.049099791795015335,0.7196381092071533,0.21662305295467377
126,0.840287446975708,0.04830968379974365,0.7005124688148499,0.22490616142749786
127,0.8434290885925293,0.04512113332748413,0.691398024559021,0.24783949553966522
128,0.8454464673995972,0.0450582429766655,0.7589773535728455,0.18616370856761932
129,0.8440598249435425,0.046785663813352585,0.6983193159103394,0.2402011901140213
130,0.8390817642211914,0.05015365406870842,0.6938299536705017,0.2398037612438202
131,0.849377453327179,0.044053953140974045,0.6978266835212708,0.24222956597805023
132,0.8237204551696777,0.06331983208656311,0.6379671096801758,0.2961741089820862
133,0.81386399269104,0.06765291094779968,0.6843374967575073,0.2510002553462982
134,0.8038876056671143,0.07500520348548889,0.6675216555595398,0.2439042329788208
135,0.8027321100234985,0.0765867680311203,0.6703119277954102,0.27291759848594666
136,0.8260852098464966,0.059154774993658066,0.6632629632949829,0.2721380293369293
137,0.8267170786857605,0.058855991810560226,0.7239688634872437,0.21390904486179352
138,0.8326402902603149,0.05362120643258095,0.6701147556304932,0.27107691764831543
139,0.8305030465126038,0.056066084653139114,0.7005911469459534,0.2446223348379135
140,0.829289436340332,0.05433308705687523,0.6523217558860779,0.2718367874622345
141,0.8281542658805847,0.05839036405086517,0.7060323357582092,0.23970377445220947
142,0.8316447138786316,0.05557265505194664,0.7018105983734131,0.24037125706672668
143,0.8330678343772888,0.051960647106170654,0.7083929181098938,0.2361844927072525
144,0.8318917155265808,0.05517023056745529,0.6900476813316345,0.25025317072868347
145,0.8349727392196655,0.05330457165837288,0.7015069723129272,0.23377910256385803
146,0.8434446454048157,0.047573331743478775,0.6988816857337952,0.2376779317855835
147,0.8457885384559631,0.04452582076191902,0.6967238187789917,0.24064651131629944
148,0.847191572189331,0.04259897395968437,0.7047188878059387,0.23241208493709564
149,0.8329602479934692,0.053660064935684204,0.7216300964355469,0.21505260467529297
150,0.8354632258415222,0.054827190935611725,0.683097243309021,0.2632807791233063
151,0.839418888092041,0.049732789397239685,0.685445249080658,0.24540865421295166
152,0.8384802937507629,0.04996640980243683,0.674385130405426,0.24500557780265808
153,0.8256267309188843,0.056911248713731766,0.6824949979782104,0.24300678074359894
154,0.8236559629440308,0.06122865900397301,0.6604112982749939,0.26987746357917786
155,0.8091751933097839,0.07042405754327774,0.6795296669006348,0.2539786100387573
156,0.7806395888328552,0.09448971599340439,0.6548359990119934,0.29228052496910095
157,0.7943809032440186,0.08447922766208649,0.6378830075263977,0.2893962562084198
158,0.802401065826416,0.0763724148273468,0.6861203908920288,0.25975435972213745
159,0.8158318400382996,0.06662538647651672,0.6949397325515747,0.24160359799861908
160,0.8317139148712158,0.05601001903414726,0.7101597785949707,0.22656026482582092
161,0.8407799005508423,0.04839611053466797,0.6777608394622803,0.24680571258068085
162,0.8452651500701904,0.04662611708045006,0.7210463285446167,0.22501960396766663
163,0.8543077707290649,0.04131343588232994,0.6858612298965454,0.2537926733493805
164,0.8490188717842102,0.04175626114010811,0.7072852849960327,0.23231591284275055
165,0.850286066532135,0.04151669144630432,0.7074923515319824,0.23499660193920135
166,0.8518004417419434,0.040717534720897675,0.7029420733451843,0.23677344620227814
167,0.8595535755157471,0.038158126175403595,0.7074687480926514,0.23604334890842438
168,0.8573081493377686,0.03703361004590988,0.7221676111221313,0.22079934179782867
169,0.8537715077400208,0.03936530277132988,0.7105461955070496,0.22793781757354736
170,0.8589306473731995,0.03622574359178543,0.7353734970092773,0.21133844554424286
171,0.8585026860237122,0.03758859634399414,0.6831833720207214,0.2586123049259186
172,0.8645570874214172,0.033804554492235184,0.7398777008056641,0.2024202048778534
173,0.8611258864402771,0.034469328820705414,0.686417281627655,0.2575298249721527
174,0.8638506531715393,0.03575245290994644,0.7121789455413818,0.2376500368118286
175,0.8627458810806274,0.03460114821791649,0.7391895055770874,0.20932511985301971
176,0.8635944724082947,0.0345727913081646,0.7083426117897034,0.23504950106143951
177,0.8620538711547852,0.03385334834456444,0.7176963090896606,0.21931152045726776
178,0.8621910810470581,0.03428872302174568,0.6960674524307251,0.23343347012996674
179,0.8584975600242615,0.036578934639692307,0.6778531670570374,0.2662269175052643
180,0.8605293035507202,0.035478848963975906,0.7168390154838562,0.22615011036396027
181,0.8546646237373352,0.03727525845170021,0.7287067174911499,0.22039343416690826
182,0.8616484999656677,0.03654513135552406,0.7128375172615051,0.23824365437030792
183,0.8523176312446594,0.03777508810162544,0.6939554214477539,0.25534218549728394
184,0.85463947057724,0.03735560178756714,0.6938873529434204,0.2474258542060852
185,0.8495446443557739,0.04170413315296173,0.6736280918121338,0.2714153528213501
186,0.8210764527320862,0.06076348200440407,0.713401734828949,0.21814914047718048
187,0.8317843079566956,0.055731989443302155,0.7135258316993713,0.22423025965690613
188,0.7313222885131836,0.1375977247953415,0.577194333076477,0.3488922417163849
189,0.7057727575302124,0.15410050749778748,0.6185520887374878,0.3078624904155731
190,0.7534915208816528,0.11397597938776016,0.6135944128036499,0.3069920539855957
191,0.7733200192451477,0.0977008268237114,0.6635473966598511,0.27381184697151184
192,0.8050671219825745,0.07253815978765488,0.6832095980644226,0.24008791148662567
193,0.8182179927825928,0.061953358352184296,0.6894112825393677,0.2379240244626999
194,0.8255434632301331,0.06162590533494949,0.7166858315467834,0.213052898645401
195,0.8326002955436707,0.05262200906872749,0.687832236289978,0.2489636391401291
196,0.8446291089057922,0.0461617112159729,0.7202752232551575,0.22190405428409576
197,0.8474062085151672,0.044439129531383514,0.7152434587478638,0.2304368019104004
198,0.849668562412262,0.04098403453826904,0.6933193206787109,0.24662190675735474
199,0.8537054061889648,0.03928455710411072,0.7004139423370361,0.24247579276561737
