epoch,dice_coef,loss,val_dice_coef,val_loss
57,0.7580817341804504,0.1113622710108757,0.6777211427688599,0.2418796420097351
58,0.7541489005088806,0.11254581063985825,0.6915509104728699,0.23303207755088806
59,0.74208664894104,0.12463683634996414,0.6407864093780518,0.27589964866638184
60,0.7079553008079529,0.15536552667617798,0.5865991115570068,0.34711629152297974
61,0.7305099964141846,0.12921594083309174,0.6690095663070679,0.24834208190441132
62,0.7392476797103882,0.1260334849357605,0.6682838201522827,0.24348461627960205
63,0.7423989176750183,0.12104224413633347,0.6771640777587891,0.25099003314971924
64,0.7425529360771179,0.12145035713911057,0.6802695393562317,0.24411000311374664
65,0.7462521195411682,0.11960157006978989,0.645585298538208,0.2765772044658661
66,0.7591916918754578,0.11024502664804459,0.6893978118896484,0.2261638194322586
67,0.7500765919685364,0.1163504347205162,0.6896525621414185,0.24368909001350403
68,0.7678526043891907,0.10138876736164093,0.7208868265151978,0.21399493515491486
69,0.7730511426925659,0.0968867614865303,0.6575731635093689,0.28715285658836365
70,0.7810790538787842,0.09425528347492218,0.7045642137527466,0.22795754671096802
71,0.783119797706604,0.09047098457813263,0.66539067029953,0.2528913915157318
72,0.7822071313858032,0.09313488751649857,0.6710075736045837,0.25418850779533386
73,0.7839105129241943,0.08709240704774857,0.6941038370132446,0.24494703114032745
74,0.7792230844497681,0.09503282606601715,0.7074781656265259,0.22168925404548645
75,0.7792741060256958,0.09442067891359329,0.642848551273346,0.2719622254371643
76,0.7454478144645691,0.11829172074794769,0.6347845196723938,0.29453665018081665
77,0.7397074103355408,0.12734238803386688,0.673379123210907,0.2458750605583191
78,0.7700937390327454,0.09907881170511246,0.6671581268310547,0.26477089524269104
79,0.7731372714042664,0.09673583507537842,0.6940844058990479,0.23031862080097198
80,0.7885960340499878,0.08911383897066116,0.6465631723403931,0.28573206067085266
81,0.791784942150116,0.0836021676659584,0.6756834983825684,0.2491976022720337
82,0.7987821698188782,0.08015963435173035,0.7145236730575562,0.2268322855234146
83,0.7981269359588623,0.07681773602962494,0.7148252725601196,0.21097981929779053
84,0.7918567061424255,0.08534105867147446,0.6739028692245483,0.25219228863716125
85,0.7907698750495911,0.086024709045887,0.6740716695785522,0.24781307578086853
86,0.7907399535179138,0.08612659573554993,0.6922496557235718,0.24175210297107697
87,0.7903684377670288,0.08297118544578552,0.6566888689994812,0.28090018033981323
88,0.7804375886917114,0.09549286216497421,0.6731882095336914,0.25194770097732544
89,0.7913633584976196,0.08238012343645096,0.6962354779243469,0.23000335693359375
90,0.7980309724807739,0.07877777516841888,0.6986220479011536,0.22815382480621338
91,0.7955305576324463,0.08103322237730026,0.6915600895881653,0.25363752245903015
92,0.8028415441513062,0.07652539759874344,0.7102605104446411,0.22390501201152802
93,0.7899001240730286,0.08754860609769821,0.671380877494812,0.2518681585788727
94,0.7673825025558472,0.10372766852378845,0.7006689310073853,0.22181862592697144
95,0.739374577999115,0.12924066185951233,0.6799148321151733,0.2526506185531616
96,0.7748192548751831,0.09787340462207794,0.6801033020019531,0.2555989921092987
97,0.7985934019088745,0.07979927211999893,0.6965609788894653,0.23637330532073975
98,0.7919363975524902,0.08591477572917938,0.6598048210144043,0.2846206724643707
99,0.799497127532959,0.07966611534357071,0.6708941459655762,0.2625502943992615
